,store,sido,gugun,address
797,화성향남  ,경기도,화성시,경기도 화성시 향남읍 발안로 111 1522-3232
798,동탄카림R  ,경기도,화성시,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)1522-3232"
799,동탄능동DT  ,경기도,화성시,경기도 화성시 동탄지성로 201 (능동)1522-3232
800,동탄역  ,경기도,화성시,경기도 화성시 동탄대로 495 (오산동)1522-3232
801,화성병점DT  ,경기도,화성시,경기도 화성시 효행로 1013 (진안동)1522-3232
802,동탄영천  ,경기도,화성시,경기도 화성시 동탄순환대로 692 (영천동)1522-3232
803,신영통DT  ,경기도,화성시,경기도 화성시 영통로 43 (반월동)1522-3232
804,동탄센트럴파크  ,경기도,화성시,경기도 화성시 동탄지성로 104 센트럴파티오1522-3232
805,동탄  ,경기도,화성시,"경기도 화성시 메타폴리스로 54 (반송동, 동탄파라곤II) 1층1522-3232"
806,동탄광장  ,경기도,화성시,"경기도 화성시 동탄지성로 17, 풍성 위버폴리스  (반송동)1522-3232"
807,동탄이마트  ,경기도,화성시,"경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)1522-3232"
808,화성봉담DT  ,경기도,화성시,경기도 화성시 효행로 219 (기안동)1522-3232
809,동탄목동  ,경기도,화성시,경기도 화성시 동탄순환대로20길 124 (목동)109호~115호1522-3232
810,화성반월DT  ,경기도,화성시,경기도 화성시 효행로 1241 (반월동)1522-3232
811,송산그린시티  ,경기도,화성시,경기도 화성시 수노을중앙로 136 1522-3232
812,동탄역롯데R  ,경기도,화성시,경기도 화성시 동탄역로 160 롯데백화점 동탄점1522-3232
813,화성안녕DT  ,경기도,화성시,경기도 화성시 효행로 751 (안녕동)1522-3232
814,동탄디엠시티  ,경기도,화성시,경기도 화성시 동탄대로 636-14 (영천동 동탄역 대방디엠시티 더 센텀)C-107 108 109 110 C-205 2061522-3232
815,화성향남2지구  ,경기도,화성시,"경기도 화성시 향남읍 발안양감로 187 발안양감로 187 센트럴프라자1동 108호,204호1522-3232"
816,동탄호수공원  ,경기도,화성시,경기도 화성시 동탄대로 181 (송동)1522-3232
817,삼송역  ,경기도,고양시,경기도 고양시 동송로 70 1522-3232
818,원흥역  ,경기도,고양시,경기도 고양시 덕양구 원흥5로 25 1522-3232
819,스타필드고양3F(티바나)  ,경기도,고양시,경기도 고양시 덕양구 고양대로 1955 (동산동)1522-3232
820,스타필드고양1FR  ,경기도,고양시,경기도 고양시 덕양구 고양대로 1955 (동산동)1522-3232
821,스타필드고양1F고메스트리트  ,경기도,고양시,경기도 고양시 덕양구 고양대로 1955 (동산동)1522-3232
822,스타필드고양3F잇토피아  ,경기도,고양시,경기도 고양시 덕양구 고양대로 1955 (동산동)1522-3232
823,고양삼송  ,경기도,고양시,경기도 고양시 덕양구 신원동 628-21522-3232
824,고양DT  ,경기도,고양시,경기도 고양시 덕양구 호국로 1775 (고양동)1522-3232
825,행신역  ,경기도,고양시,경기도 고양시 덕양구 충장로 14 (행신동)1522-3232
826,원당DT  ,경기도,고양시,경기도 고양시 덕양구 호국로 811 (주교동)1522-3232
827,화정  ,경기도,고양시,경기도 고양시 덕양구 화신로272번길 57 (화정동)1522-3232
828,화정역  ,경기도,고양시,경기도 고양시 덕양구 화신로260번길 57 (화정동)1522-3232
829,고양행신  ,경기도,고양시,경기도 고양시 덕양구 충장로 126 (행신동)1522-3232
830,고양원흥DT  ,경기도,고양시,경기도 고양시 덕양구 서오릉로663번길 8 (원흥동)1522-3232
831,고양향동  ,경기도,고양시,경기도 고양시 덕양구 꽃마을로 4 (향동동)1522-3232
832,화정호국로  ,경기도,고양시,경기도 고양시 덕양구 화수로14번길 72 (화정동)1522-3232
833,신흥역  ,경기도,성남시,경기도 성남시 수정구 산성대로 267 (신흥동)1522-3232
834,성남위례  ,경기도,성남시,경기도 성남시 수정구 위례광장로 104 (창곡동)1522-3232
835,성남이마트  ,경기도,성남시,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴1522-3232
836,판교아이스퀘어  ,경기도,성남시,경기도 성남시 수정구 창업로 18(시흥동)1522-3232
837,여주DT  ,경기도,여주시,경기도 여주시 세종로 358 (점봉동)_11522-3232
838,여주P.아울렛입구  ,경기도,여주시,경기도 여주시 명품로 360 2004호 (상거동)1522-3232
839,여주P.아울렛  ,경기도,여주시,경기도 여주시 명품로 360 2400호 (상거동)1522-3232
840,평택비전  ,경기도,평택시,경기도 평택시 비전5로 20-24 (비전동)1522-3232
841,평택서정DT  ,경기도,평택시,경기도 평택시 경기대로 1353 (서정동)1522-3232
842,평택안중DT  ,경기도,평택시,경기도 평택시 안중읍 서동대로 1459 1522-3232
843,평택로데오  ,경기도,평택시,경기도 평택시 중앙2로 13 (평택동)1522-3232
844,평택AK플라자  ,경기도,평택시,경기도 평택시 평택로 51 (평택동) 평택역1522-3232
845,평택송탄  ,경기도,평택시,경기도 평택시 관광특구로 38 (서정동)1522-3232
846,평택죽백DT  ,경기도,평택시,경기도 평택시 만세로 1707 (죽백동)1522-3232
847,평택대DT  ,경기도,평택시,경기도 평택시 서동대로 3847 (용이동)1522-3232
848,평택세교DT  ,경기도,평택시,경기도 평택시 경기대로 625 (세교동)1522-3232
849,주엽강선  ,경기도,고양시,경기도 고양시 일산서구 주엽동 81 1522-3232
850,일산가로수길R  ,경기도,고양시,경기도 고양시 일산서구 대화동 1050-1851522-3232
851,일산가구단지  ,경기도,고양시,경기도 고양시 일산서구 하이파크2로 67 (덕이동)1522-3232
852,일산덕이DT  ,경기도,고양시,경기도 고양시 일산서구 탄중로 106 (덕이동)1522-3232
853,일산후곡  ,경기도,고양시,경기도 고양시 일산서구 일산로 541 (일산동)1522-3232
854,킨텍스이마트  ,경기도,고양시,경기도 고양시 일산서구 킨텍스로 1711522-3232
855,일산탄현제니스  ,경기도,고양시,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151)1522-3232
856,대화역  ,경기도,고양시,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)1522-3232"
857,일산주엽  ,경기도,고양시,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)1522-3232"
858,현대킨텍스  ,경기도,고양시,경기도 고양시 일산서구 호수로 817 현대백화점 킨텍스점 B1 1522-3232
859,문촌사거리  ,경기도,고양시,경기도 고양시 일산서구 중앙로 1470 (주엽동)1522-3232
860,일산탄현동  ,경기도,고양시,경기도 고양시 일산서구 일현로 91 (탄현동)1522-3232
861,풍무역DT  ,경기도,김포시,경기도 김포시 김포대로 657 (풍무동)1522-3232
862,풍무사거리DT  ,경기도,김포시,경기도 김포시 풍무로 137 1522-3232
863,김포아이앤씨  ,경기도,김포시,경기도 김포시 태장로 779 (장기동)1522-3232
864,김포구래  ,경기도,김포시,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)1522-3232"
865,김포장기커낼  ,경기도,김포시,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)1522-3232"
866,김포감정DT  ,경기도,김포시,경기도 김포시 중봉로 27 (감정동)1522-3232
867,김포운양  ,경기도,김포시,경기도 김포시 김포한강11로 288-321522-3232
868,김포이마트  ,경기도,김포시,경기도 김포시 김포한강7로 711522-3232
869,김포풍무DT  ,경기도,김포시,경기도 김포시 풍무로 45 (풍무동)1522-3232
870,김포시청  ,경기도,김포시,경기도 김포시 사우중로 35 (사우동)1522-3232
871,김포장기  ,경기도,김포시,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)1522-3232"
872,김포석모DT  ,경기도,김포시,"경기도 김포시 양촌읍 김포한강4로301 1,2층1522-3232"
873,부천상동역  ,경기도,부천시,경기도 부천시 길주로 105 (상동)1522-3232
874,스타필드부천  ,경기도,부천시,경기도 부천시 옥길동 768 스타필드시티부천 1522-3232
875,부천옥길  ,경기도,부천시,경기도 부천시 옥길로 118 (옥길동)1522-3232
876,부천심곡DT  ,경기도,부천시,경기도 부천시 부천로 97 (심곡동)1522-3232
877,뉴코아부천4층  ,경기도,부천시,경기도 부천시 송내대로 239 (상동)1522-3232
878,중동이마트  ,경기도,부천시,경기도 부천시 석천로 188 (중동)1522-3232
879,부천중동DT  ,경기도,부천시,경기도 부천시 부흥로 193 (중동)1522-3232
880,부천신중동역  ,경기도,부천시,경기도 부천시 길주로 281 (중동) 동화빌딩1522-3232
881,역곡역DT  ,경기도,부천시,경기도 부천시 경인로 4851522-3232
882,부천중동  ,경기도,부천시,경기도 부천시 신흥로 161 (중동)1522-3232
883,부천시청역  ,경기도,부천시,"경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)1522-3232"
884,현대중동  ,경기도,부천시,"경기도 부천시 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)1522-3232"
885,부천플레이도시  ,경기도,부천시,경기도 부천시 조마루로 2 (상동)1522-3232
886,송내역  ,경기도,부천시,"경기도 부천시 부일로 204, 루치올라빌딩 (상동)1522-3232"
887,부천  ,경기도,부천시,"경기도 부천시 부천로 7, 1,2층 (심곡동)1522-3232"
888,부천상동  ,경기도,부천시,경기도 부천시 상동로 87 (상동)1522-3232
889,부천중동센트럴  ,경기도,부천시,"경기도 부천시 소향로 181 (중동, 센트럴파크 푸르지오)1522-3232"
890,춘의역DT  ,경기도,부천시,경기도 부천시 길주로 386 (춘의동)1522-3232
891,신중동  ,경기도,부천시,경기도 부천시 신흥로 187 (중동)1522-3232
892,광교갤러리아9F  ,경기도,수원시,경기도 수원시 영통구 광교호수공원로 320 (하동)1522-3232
893,수원법조타운  ,경기도,수원시,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동)1522-3232
894,광교역  ,경기도,수원시,경기도 수원시 영통구 대학로 47 (이의동)1522-3232
895,광교엘포트R  ,경기도,수원시,경기도 수원시 영통구 광교중앙로 145 (이의동)1522-3232
896,영통R  ,경기도,수원시,경기도 수원시 영통구 덕영대로 1566 (영통동)1522-3232
897,수원망포DT  ,경기도,수원시,경기도 수원시 영통구 덕영대로 14671522-3232
898,수원광교  ,경기도,수원시,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교C1호반베르디움1522-3232
899,수원트레이더스  ,경기도,수원시,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동)1522-3232
900,경희대국제캠퍼스  ,경기도,수원시,경기도 수원시 영통구 덕영대로 1695 (영통동)1522-3232
901,수원망포역  ,경기도,수원시,경기도 수원시 영통구 영통로 195 (망포동)1522-3232
902,광교이마트  ,경기도,수원시,경기도 수원시 영통구 광교로 191(이의동)1522-3232
903,수원영통  ,경기도,수원시,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)1522-3232"
904,안산한양대  ,경기도,안산시,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)1522-3232"
905,안산한대앞역  ,경기도,안산시,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)1522-3232"
906,안산삼성프라자  ,경기도,안산시,"경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부1522-3232"
907,경기양평  ,경기도,양평군,경기도 양평군 양평읍 시민로 75 1522-3232
908,더양평DTR  ,경기도,양평군,경기도 양평군 양평읍 양근로 76 1522-3232
909,용인죽전역R  ,경기도,용인시,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)1522-3232"
910,죽전단국대  ,경기도,용인시,경기도 용인시 수지구 죽전로168번길 18 (죽전동)1522-3232
911,수지동천  ,경기도,용인시,경기도 용인시 수지구 손곡로 1522-3232
912,죽전  ,경기도,용인시,경기도 용인시 수지구 현암로 140 (죽전동)1522-3232
913,수지성복DT  ,경기도,용인시,경기도 용인시 수지구 성복2로 55 (성복동)1522-3232
914,광교중앙로  ,경기도,용인시,경기도 용인시 수지구 광교마을로 41 (상현동)1522-3232
915,죽전CGV  ,경기도,용인시,경기도 용인시 수지구 포은대로 536 (죽전동) 8층1522-3232
916,죽전이마트  ,경기도,용인시,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)1522-3232"
917,신세계경기  ,경기도,용인시,경기도 용인시 수지구 포은대로 536 (죽전동) 4층1522-3232
918,수지이마트  ,경기도,용인시,경기도 용인시 수지구 수지로 203 (신봉동)1522-3232
919,수지풍덕천  ,경기도,용인시,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)1522-3232"
920,수지성복역  ,경기도,용인시,경기도 용인시 수지구 성복2로 37 (성복동)1522-3232
921,파주P.아울렛1F  ,경기도,파주시,경기도 파주시 필승로 200 1522-3232
922,파주야당역  ,경기도,파주시,경기도 파주시 야당동 1066-31522-3232
923,파주금촌역  ,경기도,파주시,경기도 파주시 문화로 109 (금촌동)1522-3232
924,파주금릉역  ,경기도,파주시,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)1522-3232"
925,파주운정  ,경기도,파주시,경기도 파주시 와석순환로 1351522-3232
926,파주P.아울렛3F  ,경기도,파주시,경기도 파주시 탄현면 필승로 200 1312호1522-3232
927,파주문산DT  ,경기도,파주시,경기도 파주시 파주읍 통일로 1555 (봉서리)1522-3232
928,파주산내  ,경기도,파주시,경기도 파주시 청암로17번길 29 (목동동)1522-3232
929,파주야당DT  ,경기도,파주시,경기도 파주시 경의로 966 (야당동)1522-3232
930,파주운정이마트  ,경기도,파주시,경기도 파주시 한울로 123 (동패동)1522-3232
931,지행역  ,경기도,동두천시,경기도 동두천시 지행로 55 (지행동)1522-3232
932,동두천DT  ,경기도,동두천시,경기도 동두천시 평화로 2254 (지행동)1522-3232
933,광주운남DT  ,광주광역시,광산구,광주광역시 광산구 임방울대로 156 (운남동)1522-3232
934,광주선운DT  ,광주광역시,광산구,광주광역시 광산구 선운로 20번길 63 1522-3232
935,광주산정DT  ,광주광역시,광산구,광주광역시 광산구 용아로 342 (산정동)1522-3232
936,광주흑석DT  ,광주광역시,광산구,광주광역시 광산구 사암로 367 (산정동)1522-3232
937,광주송정역  ,광주광역시,광산구,광주광역시 광산구 상무대로205번길 6 (송정동)1522-3232
938,광주수완DT  ,광주광역시,광산구,광주광역시 광산구 임방울대로 487 (수완동)1522-3232
939,광주신가DT  ,광주광역시,광산구,광주광역시 광산구 목련로 335 (신가동)1522-3232
940,광주쌍암  ,광주광역시,광산구,광주광역시 광산구 첨단중앙로 158 (쌍암동)1522-3232
941,광주장덕  ,광주광역시,광산구,광주광역시 광산구 장신로 85 (장덕동)1522-3232
942,광주하남  ,광주광역시,광산구,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)1522-3232"
943,광주첨단  ,광주광역시,광산구,광주광역시 광산구 첨단중앙로 104 (월계동)1522-3232
944,광산수완  ,광주광역시,광산구,"광주광역시 광산구 장신로 134, 1~2층 (수완동)1522-3232"
945,광주비아DT  ,광주광역시,광산구,광주광역시 광산구 첨단과기로 81 (비아동)1522-3232
946,광주월산DT  ,광주광역시,남구,광주광역시 남구 대남대로 3861522-3232
947,광주주월DT  ,광주광역시,남구,광주광역시 남구 회재로 1256 (주월동)1522-3232
948,광주효천DT  ,광주광역시,남구,"광주광역시 남구 임암동 141-3, 143-21522-3232"
949,광주봉선로  ,광주광역시,남구,광주광역시 남구 제석로 104 (봉선동)1522-3232
950,광주서문대로  ,광주광역시,남구,광주광역시 남구 서문대로 665 (진월동)1522-3232
951,광주방림DT  ,광주광역시,남구,광주광역시 남구 대남대로 67 (방림동)1522-3232
952,광주봉선중앙  ,광주광역시,남구,광주광역시 남구 봉선중앙로 51 (봉선동)1522-3232
953,광주진월  ,광주광역시,남구,광주광역시 남구 서문대로 745 (주월동)1522-3232
954,광주봉선  ,광주광역시,남구,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)1522-3232"
955,광주지산DT  ,광주광역시,동구,광주광역시 동구 필문대로 2401522-3232
956,광주동명  ,광주광역시,동구,광주광역시 동구 동명로 16 (동명동)1522-3232
957,광주지원DT  ,광주광역시,동구,광주광역시 동구 남문로 529 (용산동)1522-3232
958,광주지산유원지입구  ,광주광역시,동구,광주광역시 동구 무등로 592 (산수동)1522-3232
959,광주황금  ,광주광역시,동구,광주광역시 동구 중앙로160번길 14 (황금동)1522-3232
960,광주무등산  ,광주광역시,동구,광주광역시 동구 증심사길 16 (운림동)1522-3232
961,충장서림  ,광주광역시,동구,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)1522-3232"
962,광주충장로  ,광주광역시,동구,광주광역시 동구 충장로 65 (충장로3가)1522-3232
963,충장일가  ,광주광역시,동구,광주광역시 동구 서석로 43 (충장로1가)1522-3232
964,조선대  ,광주광역시,동구,광주광역시 동구 지산로 3 (서석동)1522-3232
965,광주오치  ,광주광역시,북구,광주광역시 북구 설죽로 314 (오치동)1522-3232
966,광주연제DT  ,광주광역시,북구,광주광역시 북구 양일로18번길 2 (연제동)1522-3232
967,광주신안DT  ,광주광역시,북구,광주광역시 북구 서암대로 93 (신안동)1522-3232
968,광주매곡DT  ,광주광역시,북구,광주광역시 북구 설죽로 339 (매곡동)1522-3232
969,광주두암타운  ,광주광역시,북구,광주광역시 북구 삼정로 4 (두암동)1522-3232
970,광주일곡  ,광주광역시,북구,광주광역시 북구 설죽로 518 (일곡동)1522-3232
971,광주북구청  ,광주광역시,북구,광주광역시 북구 서방로9번길 30 (중흥동)1522-3232
972,광주첨단신용  ,광주광역시,북구,광주광역시 북구 첨단연신로 101 (신용동)1522-3232
973,광주용두DT  ,광주광역시,북구,광주광역시 북구 임방울대로 1016 (신용동)1522-3232
974,전남대  ,광주광역시,북구,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)1522-3232"
975,광주용봉  ,광주광역시,북구,광주광역시 북구 저불로 45 (용봉동)1522-3232
976,동광주DT  ,광주광역시,북구,광주광역시 북구 동문대로 148 (두암동)1522-3232
977,광주신세계DT  ,광주광역시,서구,광주광역시 서구 죽봉대로 33 (화정동)1522-3232
978,광주상무DT  ,광주광역시,서구,광주광역시 서구 상무대로 847 (쌍촌동)1522-3232
979,광주화정DT  ,광주광역시,서구,광주광역시 서구 상무대로 10801522-3232
980,광주상무중앙로  ,광주광역시,서구,광주광역시 서구 상무중앙로 46 (치평동) 1층1522-3232
981,광주상무시민로  ,광주광역시,서구,광주광역시 서구 운천로 253 (치평동) 103호1522-3232
982,광주풍암  ,광주광역시,서구,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩1522-3232
983,광주금호DT  ,광주광역시,서구,광주광역시 서구 운천로 107 (쌍촌동)1522-3232
984,광주상무대교  ,광주광역시,서구,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)1522-3232"
985,광주동림  ,광주광역시,서구,"광주광역시 서구 하남대로 672-1, 1층 (동천동)1522-3232"
986,신세계광주  ,광주광역시,서구,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층1522-3232
987,광주상무  ,광주광역시,서구,광주광역시 서구 상무중앙로 75 (치평동)1522-3232
988,상무치평  ,광주광역시,서구,"광주광역시 서구 상무자유로 173, 1층 (치평동)1522-3232"
989,상무역  ,광주광역시,서구,"광주광역시 서구 상무중앙로 7, 1층 (치평동)1522-3232"
990,신세계광주신관B1  ,광주광역시,서구,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)1522-3232"
991,서광주DT  ,광주광역시,서구,광주광역시 서구 서광주로 23 (매월동)1522-3232
992,대구영대병원역DT  ,대구광역시,남구,대구광역시 남구 봉덕로 25 (봉덕동)1522-3232
993,대구앞산DT  ,대구광역시,남구,대구광역시 남구 현충로 32 (대명동)1522-3232
994,대구가톨릭대학교병원  ,대구광역시,남구,대구광역시 남구 두류공원로17길 33 (대명동)1522-3232
995,계명대동산병원  ,대구광역시,달서구,대구광역시 달서구 달구벌대로 1035 (신당동)1522-3232
996,대구죽전역  ,대구광역시,달서구,대구광역시 달서구 와룡로 169 1522-3232
997,대구월곡DT  ,대구광역시,달서구,대구광역시 달서구 월곡로 225 (상인동)1522-3232
998,대구광장  ,대구광역시,달서구,대구광역시 달서구 달구벌대로 1710 (두류동)1522-3232
999,대구월촌역  ,대구광역시,달서구,대구광역시 달서구 월배로 315 (송현동)1522-3232
1000,대구진천역  ,대구광역시,달서구,대구광역시 달서구 월배로 91 (진천동)1522-3232
1001,대구도원DT  ,대구광역시,달서구,대구광역시 달서구 상화로 314 (도원동)1522-3232
1002,대구월성  ,대구광역시,달서구,대구광역시 달서구 조암로 41 (월성동)1522-3232
1003,대구수목원  ,대구광역시,달서구,대구광역시 달서구 화암로 3791522-3232
1004,대구성서IC DT  ,대구광역시,달서구,대구광역시 달서구 달구벌대로 13931522-3232
1005,대구감삼DT  ,대구광역시,달서구,대구광역시 달서구 와룡로 131 1522-3232
1006,대구상인역  ,대구광역시,달서구,대구광역시 달서구 월배로 210 (상인동)1522-3232
1007,대구두류DT  ,대구광역시,달서구,대구광역시 달서구 달구벌대로 1798 (두류동)1522-3232
1008,대구상인DT  ,대구광역시,달서구,대구광역시 달서구 월곡로 334 (상인동)1522-3232
1009,대구계명대  ,대구광역시,달서구,대구광역시 달서구 계대동문로 13 (신당동)1522-3232
1010,대구성서  ,대구광역시,달서구,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)1522-3232"
1011,대구서부정류장역  ,대구광역시,달서구,대구광역시 달서구 구마로 265 (성당동)1522-3232
1012,신세계대구3F(티바나)  ,대구광역시,동구,대구광역시 동구 동부로 149 신세계백화점 대구점 3층1522-3232
1013,신세계대구8FR  ,대구광역시,동구,대구광역시 동구 동부로 149 신세계백화점 대구점 8층1522-3232
1014,동대구로DT  ,대구광역시,동구,대구광역시 동구 동대구로 422 (신천동)1522-3232
1015,대구팔공산  ,대구광역시,동구,대구광역시 동구 파계로 6501522-3232
1016,대구봉무  ,대구광역시,동구,대구광역시 동구 팔공로51길 15-11 (봉무동)1522-3232
1017,동대구터미널  ,대구광역시,동구,대구광역시 동구 동부로30길 12 (신천동)1522-3232
1018,대구동촌유원지  ,대구광역시,동구,대구광역시 동구 효동로2길 45 (효목동)1522-3232
1019,반야월이마트  ,대구광역시,동구,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)1522-3232"
1020,대구율하  ,대구광역시,동구,대구광역시 동구 안심로16길 47 (율하동)1522-3232
1021,대구각산역DT  ,대구광역시,동구,대구광역시 동구 안심로 383 1522-3232
1022,대구평리DT  ,대구광역시,서구,대구광역시 서구 서대구로 89 (평리1동)1522-3232
1023,대구수성도서관DT  ,대구광역시,수성구,대구광역시 수성구 화랑로 112 (만촌동)1522-3232
1024,대구그랜드호텔R  ,대구광역시,수성구,대구광역시 수성구 동대구로 305 (범어동)1522-3232
1025,국립대구박물관DT  ,대구광역시,수성구,대구광역시 수성구 청호로 318 (황금동)1522-3232
1026,대구수성호수R  ,대구광역시,수성구,대구광역시 수성구 용학로 56 (두산동)1522-3232
1027,대구수성동  ,대구광역시,수성구,대구광역시 수성구 명덕로 460 (수성동3가)1522-3232
1028,대구수성네거리DT  ,대구광역시,수성구,대구광역시 수성구 들안로 342 (수성동4가)1522-3232
1029,대구중동DT  ,대구광역시,수성구,대구광역시 수성구 수성로 243 (중동)1522-3232
1030,대구중동네거리DT  ,대구광역시,수성구,대구광역시 수성구 청수로 51 (중동)1522-3232
1031,대구상동DT  ,대구광역시,수성구,대구광역시 수성구 무학로 29(상동)1522-3232
1032,대구황금DT  ,대구광역시,수성구,대구광역시 수성구 청수로 164 (지산동)1522-3232
1033,대구삼성화재  ,대구광역시,수성구,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥1522-3232
1034,대구시지  ,대구광역시,수성구,대구광역시 수성구 달구벌대로 3216 (신매동)1522-3232
1035,대구만촌DT  ,대구광역시,수성구,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)1522-3232"
1036,대구수성하이츠  ,대구광역시,수성구,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)1522-3232"
1037,동아수성  ,대구광역시,수성구,"대구광역시 수성구 지범로 191, 동아백화점수성점 1,2 층 (범물동)1522-3232"
1038,수성리더스  ,대구광역시,수성구,대구광역시 수성구 동대구로 95 (두산동)1522-3232
1039,수성레이크  ,대구광역시,수성구,대구광역시 수성구 수성못길 4 (두산동)1522-3232
1040,대구범어제니스  ,대구광역시,수성구,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)1522-3232"
1041,대구들안길DT  ,대구광역시,수성구,대구광역시 수성구 들안로 85 (상동)1522-3232
1042,대구만촌이마트  ,대구광역시,수성구,대구광역시 수성구 동원로 136 (만촌동)1522-3232
1043,대구시티센터  ,대구광역시,중구,대구광역시 중구 국채보상로 611 (문화동)1522-3232
1044,대구계산  ,대구광역시,중구,대구광역시 중구 달구벌대로415길 1 (계산동2가)1522-3232
1045,대구중앙로역  ,대구광역시,중구,대구광역시 중구 국채보상로 582 (남일동)1522-3232
1046,대구공평DT  ,대구광역시,중구,대구광역시 중구 국채보상로 642 (동인동2가)1522-3232
1047,반월당  ,대구광역시,중구,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑1522-3232
1048,동성로광장  ,대구광역시,중구,대구광역시 중구 동성로 4 (동성로3가)1522-3232
1049,동성로중앙  ,대구광역시,중구,대구광역시 중구 동성로5길 38 (삼덕동1가)1522-3232
1050,동성로로데오  ,대구광역시,중구,대구광역시 중구 동성로5길 62 (삼덕동1가)1522-3232
1051,대구반월삼성  ,대구광역시,중구,대구광역시 중구 달구벌대로 2095 (덕산동)1522-3232
1052,대구228중앙공원  ,대구,중구,대구 중구 동성로2길 95 1522-3232
1053,대구칠성DT  ,대구광역시,북구,대구광역시 북구 중앙대로 524 (칠성동2가)1522-3232
1054,대구유통단지  ,대구광역시,북구,대구광역시 북구 유통단지로8길 78 106호 (산격동)1522-3232
1055,대구칠곡대로DT  ,대구광역시,북구,대구광역시 북구 칠곡중앙대로 348 (태전동)1522-3232
1056,대구동천  ,대구광역시,북구,대구광역시 북구 동천로 1231522-3232
1057,대구침산DT  ,대구광역시,북구,대구광역시 북구 침산로 126 (침산동)1522-3232
1058,대구칠곡  ,대구광역시,북구,대구광역시 북구 학정로 422 (구암동) 태을빌딩1522-3232
1059,경북대  ,대구광역시,북구,대구광역시 북구 대학로 75 (산격동)1522-3232
1060,대구칠성이마트  ,대구광역시,북구,대구광역시 북구 침산로 93 (칠성동2가)1522-3232
1061,대구테크노폴리스  ,대구광역시,달성군,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호1522-3232"
1062,대구죽곡  ,대구광역시,달성군,대구광역시 달성군 달구벌대로 861 (다사읍)1522-3232
1063,대전한남대DT  ,대전광역시,대덕구,대전광역시 대덕구 한밭대로 1122 (중리동)1522-3232
1064,대전IC DT  ,대전광역시,대덕구,대전광역시 대덕구 동서대로 1776 (비래동)1522-3232
1065,대전신탄진DT  ,대전광역시,대덕구,대전광역시 대덕구 대덕대로 1544 (석봉동)1522-3232
1066,대전송촌  ,대전광역시,대덕구,"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)1522-3232"
1067,신탄진금강DT  ,대전광역시,대덕구,대전광역시 대덕구 신탄진로 866 (신탄진동)1522-3232
1068,대전터미널DT  ,대전광역시,동구,대전광역시 동구 동서대로 1658 (성남동)1522-3232
1069,대전판암DT  ,대전광역시,동구,대전광역시 동구 옥천로 118 (판암동)1522-3232
1070,대전스타일마켓  ,대전광역시,동구,"대전광역시 동구 동서대로 1689, 2층 (용전동)1522-3232"
1071,대전가오  ,대전광역시,동구,대전광역시 동구 동구청로 101 (가오동)1522-3232
1072,대전터미널  ,대전광역시,동구,대전광역시 동구 동서대로1695번길 4 (용전동)1522-3232
